velocity,init_velocity,target_velocity
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
0.004842470400035381,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
0.005073059815913439,0.6,0.2
0.17755720019340515,0.6,0.2
0.29931071400642395,0.6,0.2
0.271178275346756,0.6,0.2
0.2333608865737915,0.6,0.2
0.27901846170425415,0.6,0.2
0.3050755262374878,0.6,0.2
0.3652605414390564,0.6,0.2
0.38739752769470215,0.6,0.2
0.45150259137153625,0.6,0.2
0.522525429725647,0.6,0.2
0.522986650466919,0.6,0.2
0.5714113712310791,0.6,0.2
0.613840639591217,0.6,0.2
0.5884752869606018,0.6,0.2
0.6290597915649414,0.6,0.2
0.6149935722351074,0.6,0.2
0.6493520736694336,0.6,0.2
0.6198360323905945,0.6,0.2
0.6442790031433105,0.6,0.2
0.6087675094604492,0.6,0.2
0.6442790031433105,0.6,0.2
0.6442790031433105,0.6,0.2
0.6053085923194885,0.6,0.2
0.5935483574867249,0.6,0.2
0.6341328620910645,0.6,0.2
0.6053085923194885,0.6,0.2
0.6341328620910645,0.6,0.2
0.6239867210388184,0.6,0.2
0.5935483574867249,0.6,0.2
0.613840639591217,0.6,0.2
0.5810962319374084,0.6,0.2
0.5810962319374084,0.6,0.2
0.6036944389343262,0.6,0.2
0.5631099343299866,0.6,0.2
0.5986214280128479,0.6,0.2
0.5810962319374084,0.6,0.2
0.6087675094604492,0.6,0.2
0.6036944389343262,0.6,0.2
0.5783291459083557,0.6,0.2
0.6036944389343262,0.6,0.2
0.6189136505126953,0.6,0.2
0.5907812118530273,0.6,0.2
0.5732560753822327,0.6,0.2
0.5859388113021851,0.6,0.2
0.613840639591217,0.6,0.2
0.5810962319374084,0.6,0.2
0.613840639591217,0.6,0.2
0.6087675094604492,0.6,0.2
0.5907812118530273,0.6,0.2
0.6189136505126953,0.6,0.2
0.6189136505126953,0.6,0.2
0.5884752869606018,0.6,0.2
0.6189136505126953,0.6,0.2
0.5907812118530273,0.6,0.2
0.6239867210388184,0.6,0.2
0.5859388113021851,0.6,0.2
0.613840639591217,0.6,0.2
0.5783291459083557,0.6,0.2
0.5859388113021851,0.6,0.2
0.5907812118530273,0.6,0.2
0.613840639591217,0.6,0.2
0.5834022164344788,0.6,0.2
0.6036944389343262,0.6,0.2
0.5956236720085144,0.6,0.2
0.6239867210388184,0.6,0.2
0.6004661917686462,0.6,0.2
0.6239867210388184,0.6,0.2
0.613840639591217,0.6,0.2
0.5859388113021851,0.6,0.2
0.5907812118530273,0.6,0.2
0.613840639591217,0.6,0.2
0.5834022164344788,0.6,0.2
0.6087675094604492,0.6,0.2
0.613840639591217,0.6,0.2
0.5956236720085144,0.6,0.2
0.6290597915649414,0.6,0.2
0.5884752869606018,0.6,0.2
0.5956236720085144,0.6,0.2
0.6239867210388184,0.6,0.2
0.5907812118530273,0.6,0.2
0.6189136505126953,0.6,0.2
0.5884752869606018,0.6,0.2
0.6087675094604492,0.6,0.2
0.5810962319374084,0.6,0.2
0.5956236720085144,0.6,0.2
0.613840639591217,0.6,0.2
0.6087675094604492,0.6,0.2
0.6239867210388184,0.6,0.2
0.6189136505126953,0.6,0.2
0.5834022164344788,0.6,0.2
0.613840639591217,0.6,0.2
0.613840639591217,0.6,0.2
0.5859388113021851,0.6,0.2
0.613840639591217,0.6,0.2
0.6036944389343262,0.6,0.2
0.5859388113021851,0.6,0.2
0.6189136505126953,0.6,0.2
0.5907812118530273,0.6,0.2
0.6189136505126953,0.6,0.2
0.5884752869606018,0.6,0.2
0.5907812118530273,0.6,0.2
0.6239867210388184,0.6,0.2
0.5956236720085144,0.6,0.2
0.6239867210388184,0.6,0.2
0.5884752869606018,0.6,0.2
0.6087675094604492,0.6,0.2
0.5859388113021851,0.6,0.2
0.5907812118530273,0.6,0.2
0.6189136505126953,0.6,0.2
0.5783291459083557,0.6,0.2
0.6087675094604492,0.6,0.2
0.5859388113021851,0.6,0.2
0.6239867210388184,0.6,0.2
0.5956236720085144,0.6,0.2
0.6189136505126953,0.6,0.2
0.5935483574867249,0.6,0.2
0.5859388113021851,0.6,0.2
0.613840639591217,0.6,0.2
0.5907812118530273,0.6,0.2
0.6087675094604492,0.6,0.2
0.5884752869606018,0.6,0.2
0.5986214280128479,0.6,0.2
0.5810962319374084,0.6,0.2
0.613840639591217,0.6,0.2
0.6189136505126953,0.6,0.2
0.5834022164344788,0.6,0.2
0.613840639591217,0.6,0.2
0.5810962319374084,0.6,0.2
0.613840639591217,0.6,0.2
0.5956236720085144,0.6,0.2
0.5935483574867249,0.6,0.2
0.5859388113021851,0.6,0.2
0.6189136505126953,0.6,0.2
0.5859388113021851,0.6,0.2
0.5834022164344788,0.6,0.2
0.613840639591217,0.6,0.2
0.5762537717819214,0.6,0.2
0.6189136505126953,0.6,0.2
0.5907812118530273,0.6,0.2
0.5681830644607544,0.6,0.2
0.5783291459083557,0.6,0.2
0.542356550693512,0.6,0.2
0.5580369234085083,0.6,0.2
0.522986650466919,0.6,0.2
0.522525429725647,0.6,0.2
0.4768679141998291,0.6,0.2
0.48194095492362976,0.6,0.2
0.4362833797931671,0.6,0.2
0.38739752769470215,0.6,0.2
0.3956989049911499,0.6,0.2
0.37033358216285706,0.6,0.2
0.36018747091293335,0.6,0.2
0.3389728367328644,0.6,0.2
0.3348221480846405,0.6,0.2
0.27901846170425415,0.6,0.2
0.2536531388759613,0.6,0.2
0.22828784584999084,0.6,0.2
0.19854120910167694,0.6,0.2
0.20822615921497345,0.6,0.2
0.20799557864665985,0.6,0.2
0.18770332634449005,0.6,0.2
0.19784945249557495,0.6,0.2
0.18885628879070282,0.6,0.2
0.2029224932193756,0.6,0.2
0.18401382863521576,0.6,0.2
0.13697268068790436,0.6,0.2
0.1420457661151886,0.6,0.2
0.15011654794216156,0.6,0.2
0.16741107404232025,0.6,0.2
0.169486403465271,0.6,0.2
0.1826302707195282,0.6,0.2
0.16741107404232025,0.6,0.2
0.16741107404232025,0.6,0.2
0.18401382863521576,0.6,0.2
0.21814168989658356,0.6,0.2
0.2130686342716217,0.6,0.2
0.19784945249557495,0.6,0.2
0.21814168989658356,0.6,0.2
0.22275356948375702,0.6,0.2
0.2333608865737915,0.6,0.2
0.2130686342716217,0.6,0.2
0.21814168989658356,0.6,0.2
0.2130686342716217,0.6,0.2
0.21814168989658356,0.6,0.2
0.18885628879070282,0.6,0.2
0.20799557864665985,0.6,0.2
0.20799557864665985,0.6,0.2
0.19369876384735107,0.6,0.2
0.1724841445684433,0.6,0.2
0.1791713535785675,0.6,0.2
0.2130686342716217,0.6,0.2
0.2130686342716217,0.6,0.2
0.2232147604227066,0.6,0.2
0.20822615921497345,0.6,0.2
0.19854120910167694,0.6,0.2
0.20799557864665985,0.6,0.2
0.1927763819694519,0.6,0.2
0.1927763819694519,0.6,0.2
0.17432887852191925,0.6,0.2
0.19784945249557495,0.6,0.2
0.19369876384735107,0.6,0.2
0.20799557864665985,0.6,0.2
0.17755720019340515,0.6,0.2
0.1791713535785675,0.6,0.2
0.20799557864665985,0.6,0.2
0.20338371396064758,0.6,0.2
0.2130686342716217,0.6,0.2
0.1826302707195282,0.6,0.2
0.19784945249557495,0.6,0.2
0.20338371396064758,0.6,0.2
0.21814168989658356,0.6,0.2
0.20338371396064758,0.6,0.2
0.18770332634449005,0.6,0.2
0.2029224932193756,0.6,0.2
0.20822615921497345,0.6,0.2
0.21814168989658356,0.6,0.2
0.19854120910167694,0.6,0.2
0.19784945249557495,0.6,0.2
0.1927763819694519,0.6,0.2
0.20338371396064758,0.6,0.2
0.1927763819694519,0.6,0.2
0.15011654794216156,0.6,0.2
0.17755720019340515,0.6,0.2
0.2029224932193756,0.6,0.2
0.2232147604227066,0.6,0.2
0.20799557864665985,0.6,0.2
0.19369876384735107,0.6,0.2
0.20799557864665985,0.6,0.2
0.20799557864665985,0.6,0.2
0.1927763819694519,0.6,0.2
0.19854120910167694,0.6,0.2
0.21814168989658356,0.6,0.2
0.2130686342716217,0.6,0.2
0.20799557864665985,0.6,0.2
0.1927763819694519,0.6,0.2
0.20338371396064758,0.6,0.2
0.2130686342716217,0.6,0.2
0.19784945249557495,0.6,0.2
0.18770332634449005,0.6,0.2
0.19784945249557495,0.6,0.2
0.19854120910167694,0.6,0.2
0.2029224932193756,0.6,0.2
0.18770332634449005,0.6,0.2
0.19854120910167694,0.6,0.2
0.21814168989658356,0.6,0.2
0.20822615921497345,0.6,0.2
0.2130686342716217,0.6,0.2
0.18770332634449005,0.6,0.2
0.20799557864665985,0.6,0.2
0.2232147604227066,0.6,0.2
0.18401382863521576,0.6,0.2
0.16741107404232025,0.6,0.2
0.17755720019340515,0.6,0.2
0.20799557864665985,0.6,0.2
0.2232147604227066,0.6,0.2
0.19369876384735107,0.6,0.2
0.1927763819694519,0.6,0.2
0.20799557864665985,0.6,0.2
0.19369876384735107,0.6,0.2
0.1927763819694519,0.6,0.2
0.1927763819694519,0.6,0.2
0.19784945249557495,0.6,0.2
0.21814168989658356,0.6,0.2
0.19854120910167694,0.6,0.2
0.17432887852191925,0.6,0.2
0.2130686342716217,0.6,0.2
0.2130686342716217,0.6,0.2
0.2232147604227066,0.6,0.2
0.20799557864665985,0.6,0.2
0.20822615921497345,0.6,0.2
0.2029224932193756,0.6,0.2
0.20799557864665985,0.6,0.2
0.20799557864665985,0.6,0.2
0.18770332634449005,0.6,0.2
0.18885628879070282,0.6,0.2
0.2130686342716217,0.6,0.2
0.1927763819694519,0.6,0.2
0.15726494789123535,0.6,0.2
0.19854120910167694,0.6,0.2
0.2232147604227066,0.6,0.2
0.2130686342716217,0.6,0.2
0.1927763819694519,0.6,0.2
0.20799557864665985,0.6,0.2
0.2130686342716217,0.6,0.2
0.18401382863521576,0.6,0.2
0.1927763819694519,0.6,0.2
0.20799557864665985,0.6,0.2
0.19854120910167694,0.6,0.2
0.1724841445684433,0.6,0.2
0.1217535063624382,0.6,0.2
0.1318996101617813,0.6,0.2
0.1420457661151886,0.6,0.2
-0.010146129876375198,0.6,0.2
0.004842470400035381,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
-0.0,0.6,0.2
